geo_index,rp_lat,rp_lon,b,label
18010,52.00714340947809,4.365328976297826,338.77731191422595,Matig
18011,52.01124716008289,4.368587915228945,351.9750908993491,Redelijk
18015,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
18016,52.006527173975975,4.36566752530482,189.4799182567231,Matig
18017,52.006527173975975,4.36566752530482,189.4799182567231,Matig
18018,52.006527173975975,4.36566752530482,189.4799182567231,Matig
18019,52.006527173975975,4.36566752530482,189.4799182567231,Matig
18020,52.006527173975975,4.36566752530482,189.4799182567231,Dood
18024,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
18025,52.006527173975975,4.36566752530482,189.4799182567231,Matig
18026,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
18027,52.00688504860083,4.365787524246914,8.91422618648204,Redelijk
18028,52.00688504860083,4.365787524246914,8.91422618648204,Matig
18029,52.00688504860083,4.365787524246914,8.91422618648204,Matig
18030,52.00688504860083,4.365787524246914,8.91422618648204,Matig
18031,52.00688504860083,4.365787524246914,8.91422618648204,Matig
18032,52.006848231892164,4.36610818375414,187.26222053921094,Matig
18033,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
18034,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
18035,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
18036,52.00693299725345,4.3653616907766235,336.8486663385335,Matig
